pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,2,5,6,3,HeaSolver,8.984375,17.578125,32.40652124935749,201,17.457470971159637,35.43381188483909,226304
0,3,5,6,3,HeaSolver,3.7109375,22.94921875,34.28430173638481,201,17.19721746444702,35.944071139674634,226304
0,4,5,6,3,HeaSolver,8.69140625,30.078125,18.780517572256088,201,16.815910555887967,36.170644698198885,226304
0,5,5,6,3,HeaSolver,7.2265625,25.0,28.385644517057177,201,16.234529227018356,36.77418519882485,226304
0,6,5,6,3,HeaSolver,4.4921875,22.75390625,18.275834511507323,201,17.01269892649725,35.78772687911987,226304
0,7,5,6,3,HeaSolver,2.05078125,27.34375,24.70558964597353,201,15.670206479728222,36.179286029189825,226304
0,8,5,6,3,HeaSolver,4.296875,17.578125,25.650815206238775,201,17.083583182655275,36.03350123018026,226304
0,9,5,6,3,HeaSolver,3.41796875,19.43359375,22.976938092124254,201,16.633037673309445,36.21351847657934,226304
0,0,1,6,3,ChocoSolver,99.8046875,100.0,0.0011541193176572183,26,0.07769538182765245,0.31704720202833414,29696
0,1,1,6,3,ChocoSolver,0,100.0,0.6690538187010513,32,0.10607972647994757,0.3648363365791738,36864
0,2,1,6,3,ChocoSolver,100.0,100.0,0.0,21,0.06951744109392166,0.2612086911685765,24576
0,3,1,6,3,ChocoSolver,99.4140625,100.0,0.0007324218745422363,25,0.06802427070215344,0.2899552504532039,28672
0,4,1,6,3,ChocoSolver,0.29296875,100.0,0.12518310542963026,25,0.09694808535277843,0.30080366460606456,28672
0,5,1,6,3,ChocoSolver,0.68359375,100.0,0.3045898435977051,31,0.11462480062618852,0.3690501940436661,35840
0,6,1,6,3,ChocoSolver,0.09765625,100.0,0.21191406243578362,26,0.07524254219606519,0.31842595990747213,29696
0,7,1,6,3,ChocoSolver,0.09765625,100.0,0.19187127967053746,27,0.08485373761504889,0.3004107684828341,30720
0,8,1,6,3,ChocoSolver,0,100.0,0.13043478255198487,22,0.07476430758833885,0.27385842939838767,25600
0,9,1,6,3,ChocoSolver,100.0,100.0,0.0,22,0.0627189064398408,0.25343438144773245,25600
1,0,5,12,6,PenaltySolver,0,0.09765625,314.1453118717094,121,71.88148898119107,10.70914707891643,137216
1,1,5,12,6,PenaltySolver,2.44140625,5.46875,97.67844451347413,106,77.87601881055161,9.14578656340018,119808
1,2,5,12,6,PenaltySolver,0.1953125,0.29296875,137.91414376527987,123,84.66899799834937,10.46086577186361,139264
1,3,5,12,6,PenaltySolver,0,0.9765625,56.650716122228864,120,85.52185894455761,10.399728613439947,136192
1,4,5,12,6,PenaltySolver,0.09765625,0.48828125,133.03118480714588,102,90.60961659112945,9.002061834093183,115712
1,5,5,12,6,PenaltySolver,0.09765625,0.5859375,68.45151151915151,117,91.84497047867626,10.100479987449944,132096
1,6,5,12,6,PenaltySolver,0.29296875,1.171875,121.16582023172278,107,88.66689350828528,9.27856284333393,120832
1,7,5,12,6,PenaltySolver,0,0.1953125,122.26403800952247,106,95.85844874195755,9.21518576797098,119808
1,8,5,12,6,PenaltySolver,1.3671875,6.8359375,112.7049559842469,130,113.0719555565156,10.980907670687884,147456
1,9,5,12,6,PenaltySolver,0,0.09765625,136.75725436660196,103,69.72885744320229,8.981559098698199,116736
1,0,5,12,6,CyclicSolver,2.05078125,9.86328125,178.57187464285624,106,29.70691735157743,11.897560469340533,119808
1,1,5,12,6,CyclicSolver,0,99.21875,1.0760830956126517,126,11.383808808866888,16.901852218899876,142336
1,2,5,12,6,CyclicSolver,1.171875,8.10546875,77.82950839868374,104,29.53448567306623,12.352322205901146,117760
1,3,5,12,6,CyclicSolver,0,99.8046875,0.5309244789454481,120,9.847236412577331,16.254237847402692,136192
1,4,5,12,6,CyclicSolver,97.265625,97.36328125,0.9596354160269097,115,9.65627369377762,15.501440707128495,130048
1,5,5,12,6,CyclicSolver,0.78125,12.3046875,39.375169819836884,118,32.9270421625115,13.88738912763074,133120
1,6,5,12,6,CyclicSolver,0.9765625,5.859375,59.70436193936376,89,25.402489715255797,10.845237457659096,100352
1,7,5,12,6,CyclicSolver,1.85546875,7.8125,57.704894983465685,87,25.746236857492477,10.631833455525339,98304
